username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DeannaDanger;2017-07-20 12:24;0;1;"@maisphoto is made of magic! Shots from the show I did with # killerdeluxe at @ southern_cville… https://www.instagram.com/p/BWxmUmQjP3v/";;@maisphoto @;#;"888072164888518657";https://twitter.com/DeannaDanger/status/888072164888518657
WNRNradio;2017-07-20 08:00;2;2;"At 9 a.m., we'll have @ carolinespence_ live in the studio ahead of her show @ southern_cville tonight!";;@ @;;"888005583693119489";https://twitter.com/WNRNradio/status/888005583693119489
carolinespence_;2017-07-19 16:02;1;5;"Thanks for the hometown love @ cvillenews_desk ! See you tomorrow night at @ southern_cville w. Sam Wilson of @ sonsofbillpic.twitter.com/MzASo8Pfa5";;@ @ @;;"887764671197065217";https://twitter.com/carolinespence_/status/887764671197065217
southern_cville;2017-07-19 13:15;0;1;"JUST ANNOUNCED: Celebrate the 10th anniversary of @ davidwaxmuseum + their 1,000th show on 9/14! Tix on sale Friday: http://bit.ly/DWaxTix pic.twitter.com/9a2vSI7pXG";;@;;"887722457364406273";https://twitter.com/southern_cville/status/887722457364406273
southern_cville;2017-07-19 11:54;2;2;"JUST ANNOUNCED: @ WCNRTheCorner welcomes the @EliCookMusic Record Release Party on Saturday, 9/2! Tix on sale now: http://bit.ly/EliCookTix pic.twitter.com/J6JPQMbx18";;@ @EliCookMusic;;"887702072468135936";https://twitter.com/southern_cville/status/887702072468135936
MusicCville;2017-07-16 10:00;0;0;"The Steppin Stones with Born Crooked: @ southern_cville at 8 PM";;@;;"886586237326286850";https://twitter.com/MusicCville/status/886586237326286850
southern_cville;2017-07-13 14:06;0;1;"Get your ready because The Haus of Belle Drag Show returns tonight! Grab your tix now + bundle for the 7/27 show! http://bit.ly/713HOB pic.twitter.com/XnGMbqYVX6";;;;"885560965194027008";https://twitter.com/southern_cville/status/885560965194027008
MusicCville;2017-07-13 10:00;0;0;"The Haus Of Belle Drag Show: @ southern_cville at 8:30 PM";;@;;"885499071334498304";https://twitter.com/MusicCville/status/885499071334498304
southern_cville;2017-07-11 11:25;0;1;"JUST ANNOUNCED: Don't miss @ tommycastroband & The Painkillers Saturday, 10/14! Tix on sale this Friday at 10 AM: http://bit.ly/TCastroTix pic.twitter.com/RWwGgPyVKp";;@;;"884795669738737664";https://twitter.com/southern_cville/status/884795669738737664
Cville_TMP;2017-07-08 22:07;0;0;"Even the intro disproves your entire point, esp. the Southern Strategy was only in the 90s. Maybe you should go read it.";;;;"883870179565948928";https://twitter.com/Cville_TMP/status/883870179565948928
southern_cville;2017-07-07 12:40;0;0;"Tune into our Facebook page today at 4:30 PM to hear from The @ SteppinStonesSC + Hunter from @ Born_Crooked LIVE from Nashville!pic.twitter.com/p03m4qVonf";;@ @;;"883364990756847616";https://twitter.com/southern_cville/status/883364990756847616
southern_cville;2017-07-07 12:23;0;0;"Come celebrate the release of "Soul Resurrection" from Michael Croan + some of your favorite locals - TONIGHT! Tix: http://bit.ly/CROANTix pic.twitter.com/MnJRA3Fepw";;;;"883360713518964737";https://twitter.com/southern_cville/status/883360713518964737
StarrHill;2017-07-07 09:13;0;1;"Sunday finishes strong with road warriors @ FreewayRevival in the TR w/ Two Bros Southwestern Grill.  Cheers to the freakin' weekend! (3/3)";;@;;"883312956989218818";https://twitter.com/StarrHill/status/883312956989218818
StarrHill;2017-07-07 09:12;0;1;"Saturday FREE SHOW: GRITS AND GRAVY @ CvilleJefferson & CROAN brings the Soul Resurrection to @ Southern_Cville http://jeffersontheater.com/events/detail/grits-and-gravy … (2/3)";;@ @;;"883312784188092416";https://twitter.com/StarrHill/status/883312784188092416
DiscoRisque;2017-07-05 09:44;1;1;"We still got a few presales left for our gig with deafscene at the @ southern_cville this… https://www.instagram.com/p/BWKsFbKhZwG/";;@;;"882596084379418624";https://twitter.com/DiscoRisque/status/882596084379418624
southern_cville;2017-07-03 12:15;0;0;"Goth Night came a day early - come by TONIGHT for Mr. Kitty, The Rain Within, & Gild The Mourn! Get your tix at: http://bit.ly/MrKittyTix pic.twitter.com/Q0uSa1HzeG";;;;"881909151265419265";https://twitter.com/southern_cville/status/881909151265419265
MusicCville;2017-07-03 10:00;0;0;"Goth Night Presents Mr. Kitty with The Rain Within and Gild The Mourn: @ southern_cville at 9 PM";;@;;"881875200517615616";https://twitter.com/MusicCville/status/881875200517615616
southern_cville;2017-06-30 15:35;0;1;"Spend your Friday night at the Southern with FREE late night music from Koda's Drunken All Stars & Oil Derek! Doors at 10 & music at 11. pic.twitter.com/PPRZQOC9Sy";;;;"880872316409847808";https://twitter.com/southern_cville/status/880872316409847808
southern_cville;2017-06-29 13:41;0;0;"Come by tonight for our FREE Comedy Open Mic! Try out your material or just sit back and enjoy the laughs! Doors + sign ups at 7 & show at 8 pic.twitter.com/sZEyPvraR4";;;;"880481241627275265";https://twitter.com/southern_cville/status/880481241627275265
southern_cville;2017-06-29 11:30;0;1;"Tix are on sale NOW for the @ zoogma on 8/11 in support of their upcoming record, A Future in Blue! Grab yours: http://bit.ly/ZoogTix pic.twitter.com/pG8WW3cl6D";;@;;"880448275450535937";https://twitter.com/southern_cville/status/880448275450535937
southern_cville;2017-06-28 17:27;0;0;"The kitchen is open 2 hours before any show! We'll be open tonight at 6 PM.";;;;"880175924309880832";https://twitter.com/southern_cville/status/880175924309880832
Jalane_Schmidt;2017-06-28 13:58;0;0;"Cville, like whites in other Southern communities, ignored the KKK in the past. This is precisely what allowed it to metastasize.";;;;"880123203242405888";https://twitter.com/Jalane_Schmidt/status/880123203242405888
MusicCville;2017-06-28 10:00;0;1;"106.1 The Corner welcomes John Paul White with special guest Lera Lynn: @ southern_cville at 8 PM";;@;;"880063268475117569";https://twitter.com/MusicCville/status/880063268475117569
southern_cville;2017-06-27 16:32;0;0;"Keep the party going Sunday, 7/23 with Ethan Lipscomb & THRUM - FREE with your Phantogram/Tycho ticket & $5 without: http://bit.ly/EthanLTix pic.twitter.com/Ouu2S0oBps";;;;"879799661720207360";https://twitter.com/southern_cville/status/879799661720207360
SauronsShadow;2017-06-26 17:03;0;0;"Ready for the @ LeraLynn show at the @ southern_cville this week! Been too long! pic.twitter.com/n1gBuX4mN4";;@ @;;"879445156457582592";https://twitter.com/SauronsShadow/status/879445156457582592
southern_cville;2017-06-26 14:00;0;1;"Power guitar & banjo duo @ CaampBoys will slam the stage on 9/24! Don't miss out - tix on sale this Friday at 10 AM: http://bit.ly/CaampTix pic.twitter.com/3kb8bPHVKX";;@;;"879398865463517184";https://twitter.com/southern_cville/status/879398865463517184
southern_cville;2017-06-25 13:30;0;0;"End your weekend with some a cappella tunes from The First Harmonics + Tony LaRoco tonight! Doors at 5 & show at 7: http://bit.ly/FirstHarmTix pic.twitter.com/xC6sNgJajR";;;;"879028923685892096";https://twitter.com/southern_cville/status/879028923685892096
MusicCville;2017-06-25 10:00;0;0;"The First Harmonics with Tony LaRocco: @ southern_cville at 7 PM";;@;;"878976140936753152";https://twitter.com/MusicCville/status/878976140936753152
jayofsunshine_;2017-06-24 11:48;0;5;"we may not have a tiny bubbles in cville but we have southern muggs so who's the real winner";;;;"878640876246978560";https://twitter.com/jayofsunshine_/status/878640876246978560
uberbutch;2017-06-23 23:01;0;0;"Sarah White. Hell yeah. # livemusic # cville # sarahwhite sarah_white_songs @ southern_cville @The… https://www.instagram.com/p/BVtNvHfleTn/";;@ @The;# # #;"878447961830809601";https://twitter.com/uberbutch/status/878447961830809601
