username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
LiveNationVB;2017-02-24 16:00;0;0;"Young the Giant is bringing their upcoming tour to Sprint Pavilion in Charlottesville on 9/19! Get more info here: http://bit.ly/2lEoZsZ pic.twitter.com/u5d3MtRXPM";;;;"835232873733029888";https://twitter.com/LiveNationVB/status/835232873733029888
ckile2040;2017-02-22 11:50;0;0;"Sprint Pavilion Jason Isbell and the 400 Unit 4/25/2017 7:00:00 PM http://sprintpavilion.shop.ticketstoday.com/basket.aspx?Action=AddTickets&eventId=176373 …";;;;"834445258737987589";https://twitter.com/ckile2040/status/834445258737987589
ames345;2017-02-21 20:20;0;0;"I'm going to @ youngthegiant at Sprint Pavilion in Charlottes... http://www.bandsintown.com/event/13960831?artist=Young+the+Giant&came_from=15 …";;@;;"834211316487303168";https://twitter.com/ames345/status/834211316487303168
LiveNationVB;2017-02-21 13:30;1;1;"JUST IN: Young the Giant is bringing their upcoming tour to Sprint Pavilion in Cville on 9/19! Get more info here: http://bit.ly/2miG775 pic.twitter.com/YpNZwTH5LC";;;;"834107950025285636";https://twitter.com/LiveNationVB/status/834107950025285636
Janednorris;2017-02-21 13:29;0;0;"Jason Isbell, Young The Giant planning shows at Sprint Pavilion (Via Daily Progress) http://www.dailyprogress.com/entertainment/jason-isbell-young-the-giant-planning-shows-at-sprint-pavilion/article_7d378250-f85b-11e6-8269-bf2d399e8fca.html …";;;;"834107861613572097";https://twitter.com/Janednorris/status/834107861613572097
SprintPavilion;2017-02-21 12:25;2;5;"JUST IN: @ youngthegiant is bringing their tour w/ @ ColdWarKids & @ joywavemusic to Charlottesville on Sept. 19! http://bit.ly/YoungTheGiantCville …pic.twitter.com/MaXMQgvZKa";;@ @ @;;"834091678558457857";https://twitter.com/SprintPavilion/status/834091678558457857
SprintPavilion;2017-02-21 11:41;0;0;"your wish has been granted!";;;;"834080657760460800";https://twitter.com/SprintPavilion/status/834080657760460800
SprintPavilion;2017-02-21 11:11;3;7;"JUST ANNOUNCED: @ JasonIsbell and the 400 Unit w/ @ TpTroubadours on April 25! Tickets on-sale this Friday at 10am. http://bit.ly/JasonIsbell425 pic.twitter.com/o3OMaYEcCL";;@ @;;"834073046709334017";https://twitter.com/SprintPavilion/status/834073046709334017
Janednorris;2017-02-21 07:05;1;1;"Four Voices Tour unites Baez, Carpenter, Ray and Saliers at Sprint Pavilion on June 6 (Via Daily Progress) http://www.dailyprogress.com/entertainment/four-voices-tour-unites-baez-carpenter-ray-and-saliers-at/article_98269b82-f798-11e6-bb20-73d8197cb8a0.html …";;;;"834011281686409217";https://twitter.com/Janednorris/status/834011281686409217
yowellness;2017-02-20 21:00;0;0;"Just Announced: Indigo Girls @Sprint Pavilion in Charlottesville, VA http://fb.me/8lef1FPgJ";;@Sprint;;"833858855872450561";https://twitter.com/yowellness/status/833858855872450561
SprintPavilion;2017-02-20 10:42;2;2;"JUST ANNOUNCED: Four Voices: Joan Baez, Mary Chapin Carpenter & Indigo Girls Amy Ray & Emily Saliers on June 6! Tickets on sale this Friday.pic.twitter.com/izD4020Cuf";;;;"833703402446151681";https://twitter.com/SprintPavilion/status/833703402446151681
SprintPavilion;2017-02-20 10:27;0;0;"JUST ANNOUNCED: Taste of Monticello Wine Trail Festival on Saturday, April 15! Info at http://monticellowinetrailfestival.com pic.twitter.com/05cJLxiVk6";;;;"833699661844271106";https://twitter.com/SprintPavilion/status/833699661844271106
documaraftab;2017-02-12 13:00;0;1;"Tauseef's sprint to the pavilion after Miandad's six in Sharjah # ThingsThatLastedLongerThanLahoreInnings";;;#;"830838968954548227";https://twitter.com/documaraftab/status/830838968954548227
dustinfineout;2017-01-29 08:37;0;1;"I'm going to @ WEENOnline at Sprint Pavilion in Charlottesville, VA - Ap... http://www.bandsintown.com/event/13699097?artist=Ween&came_from=15 …";;@;;"825699458746896384";https://twitter.com/dustinfineout/status/825699458746896384
comatosedragon;2017-01-22 07:36;0;0;"I might go to @ WEENOnline at Sprint Pavilion in Charlottesville, VA - A... http://www.bandsintown.com/event/13699097?artist=Ween&came_from=15 …";;@;;"823147219742289920";https://twitter.com/comatosedragon/status/823147219742289920
rickeygodfrey;2017-01-20 19:58;0;0;"@ RcsSports did @ CWalkerSports respond to my comment on his "VOW" to sprint out of Hofheinz Pavilion if Memphis w/po FT shootin beat UH?";;@ @;;"822609273956036608";https://twitter.com/rickeygodfrey/status/822609273956036608
SprintPavilion;2017-01-20 10:07;0;0;"Ween ( @ weeninfo) is set to play the Pavilion on 4/20 and tickets are on sale NOW! Tickets: http://bit.ly/WeenCville pic.twitter.com/dSpr4Zi7mc";;@;;"822460536940089347";https://twitter.com/SprintPavilion/status/822460536940089347
Janednorris;2017-01-18 08:37;0;0;"Ween plans April 20 show at Charlottesville's Sprint Pavilion (Via Daily Progress) http://www.dailyprogress.com/entertainment/ween-plans-april-show-at-charlottesville-s-sprint-pavilion/article_dd3b9222-dce5-11e6-83f0-ab0e7fcb699c.html …";;;;"821713047014297600";https://twitter.com/Janednorris/status/821713047014297600
skipwallsend77;2017-01-18 08:35;0;1;"they have done a few times over the years. I've missed them unfortunately";;;;"821712622189998081";https://twitter.com/skipwallsend77/status/821712622189998081
STEVEnworse;2017-01-18 08:29;0;1;"to my knowledge, they are not huge fans of touring across the pond.... # ween";;;#;"821710985027342336";https://twitter.com/STEVEnworse/status/821710985027342336
skipwallsend77;2017-01-18 08:24;0;3;"@ STEVEnworse @ SprintPavilion any chance of a UK tour, inc Newcastle?";;@ @;;"821709862170230785";https://twitter.com/skipwallsend77/status/821709862170230785
SprintPavilion;2017-01-17 10:05;3;6;"JUST ANNOUNCED: Ween ( @ weeninfo) at the Pavilion on April 20! Tickets on sale this Friday, 1/20 at 10am: http://bit.ly/WeenPav pic.twitter.com/ni8iik3hHp";;@;;"821372871964499968";https://twitter.com/SprintPavilion/status/821372871964499968
weeninfo;2017-01-17 10:00;6;10;"2 new shows just announced! Ween will be in Charlottesville, VA at the @ SprintPavilion on April 20th, and then... http://fb.me/6V7mZyCl7";;@;;"821371644241248256";https://twitter.com/weeninfo/status/821371644241248256
weeninfo;2017-01-17 10:00;8;11;"2 new shows just announced! Ween will be in Charlottesville, VA at the Sprint Pavilion on April 20th, and then... http://fb.me/3firPe4PF";;;;"821371520450789376";https://twitter.com/weeninfo/status/821371520450789376
bluebellblazin;2017-01-01 16:31;1;0;"Avett Brothers "St.Joseph's" Sprint Pavilion, Charlottesville, VA 10.30.16 https://youtu.be/9ravwNenZWo  it was new to me <3";;;;"815671709877567489";https://twitter.com/bluebellblazin/status/815671709877567489
