username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
tcarminez;2017-04-10 09:14;1;3;"Counting down the days til @ smokedbbqco returns to downtown # cville! # Finallywarm # BBQseason";;@;# # #;"851423065649164288";https://twitter.com/tcarminez/status/851423065649164288
CvilleDowntown;2017-04-08 15:56;0;0;"http://fb.me/2QbXVXdyp";;;;"850799567880769536";https://twitter.com/CvilleDowntown/status/850799567880769536
CvilleDowntown;2017-04-08 13:19;0;1;"It's so exciting....at least two of our locals have won the Owasso People's Choice Award 2017. Dan Perkins at... http://fb.me/3oz15fHun";;;;"850759920353935360";https://twitter.com/CvilleDowntown/status/850759920353935360
CFJjgb;2017-04-07 22:52;0;0;"It's going to be a beautiful day in downtown Cville tomorrow!!! Come visit!! @CFJ- Jewelry,… https://www.instagram.com/p/BSm7hADhffy/";;@CFJ;;"850541851614388224";https://twitter.com/CFJjgb/status/850541851614388224
CvilleDowntown;2017-04-07 21:00;0;0;"It's coming up quick, don't miss your chance to sign up early! Sponsors: Mission Nutrition, The Rock Gym &... http://fb.me/vqCcsOb0";;;;"850513541257932800";https://twitter.com/CvilleDowntown/status/850513541257932800
CvilleDowntown;2017-04-07 18:00;0;0;"Tell your friends about the Collinsville Fit & Fun Downtown Run! http://fb.me/1EahPwn5m";;;;"850468236671975426";https://twitter.com/CvilleDowntown/status/850468236671975426
chasowens6;2017-04-07 14:28;0;0;"# Cville let's have some fun tonight! @Miller's Downtown https://www.instagram.com/p/BSmByRZBF_Q/";;@Miller;#;"850414945644761089";https://twitter.com/chasowens6/status/850414945644761089
CvilleDowntown;2017-04-07 13:19;0;0;"Don't miss out!!! Tell your family & friends and make a day of it in downtown Collinsville!!! Visit the boutiques... http://fb.me/1mDNSDyTp";;;;"850397593817542657";https://twitter.com/CvilleDowntown/status/850397593817542657
LoveCVille;2017-04-07 11:47;0;1;"Downtown Mall Artist Studio For Rent ($395 per month)! # cville Scoutology Charlottesville, Va ~ Charlottesville... http://fb.me/WnTtyppe";;;#;"850374536205873152";https://twitter.com/LoveCVille/status/850374536205873152
CvilleDowntown;2017-04-07 07:58;0;0;"Join us in Collinsville for our 5K and Fun Run. You'll get to see the sites and enjoy downtown Collinsville. The... http://fb.me/QYsKGohE";;;;"850316806170587136";https://twitter.com/CvilleDowntown/status/850316806170587136
